"ID","rating"
52195,1
52199,1
52208,1
52211,1
52212,1
52225,1
52259,1
52270,0
52284,1
52342,1
52349,1
52365,1
52397,1
52400,1
52403,0
52439,0
52478,1
52562,1
52600,0
52606,0
52640,1
52648,1
52655,1
52688,0
52696,1
52702,0
52739,1
52787,1
52797,1
52802,1
52822,1
52841,1
52848,0
52893,1
52899,1
52914,1
52933,0
52960,1
52965,1
52967,1
52987,1
52989,0
53002,1
53023,1
53025,0
53026,1
53050,1
53087,0
53129,1
53179,1
53189,1
53209,1
53231,1
53240,1
53272,1
53280,1
53286,1
53302,1
53304,1
53325,1
53327,0
53355,1
53384,0
53396,1
53433,0
53457,0
53477,1
53492,0
53511,0
53535,0
53539,1
53548,0
53552,1
53558,1
53578,1
53595,1
53606,1
53607,0
53641,1
53655,0
53660,1
53669,0
53685,1
53698,1
53700,0
53707,1
53708,1
53720,1
53731,1
53760,1
53784,1
53791,1
53818,0
53821,1
53853,0
53883,1
53922,1
53937,0
53943,0
53962,1
53965,1
53997,1
54030,0
54049,1
54060,0
54076,1
54081,0
54090,1
54130,1
54145,0
54148,0
54193,0
54208,1
54212,0
54223,1
54229,1
54240,1
54250,1
54257,0
54284,0
54328,1
54345,1
54353,1
54394,0
54419,1
54437,1
54454,1
54478,0
54490,1
54498,1
54515,0
54536,0
54552,0
54554,1
54582,1
54586,1
54596,1
54610,1
54622,1
54664,0
54754,1
54763,0
54774,1
54779,1
54781,0
54821,1
54874,1
54897,0
54927,1
54943,0
54959,1
55080,1
55130,1
55142,1
55190,1
55194,1
55233,1
55294,0
55325,1
55338,0
55410,1
55450,0
55495,1
55582,1
55645,0
55665,1
55709,0
55729,0
55767,1
55769,0
55819,1
55856,0
55902,0
55935,1
55952,1
55997,1
55999,1
56041,1
56058,1
56060,0
56084,1
56086,0
56095,1
56100,0
56109,0
56112,1
56124,1
56134,1
56136,1
56159,0
56200,1
56210,0
56218,0
56252,1
56254,1
56259,1
56336,0
56366,1
56373,0
56439,0
56441,1
56497,0
56499,1
56551,1
56554,1
56601,1
56623,0
56649,1
56659,1
56667,1
56685,1
56715,1
56756,1
56766,0
56781,0
56810,1
56834,0
56861,1
56981,0
56994,0
57004,1
57019,1
57067,1
57112,1
57114,1
57131,1
57145,1
57171,1
57172,1
57178,1
57181,1
57198,0
57201,0
57249,1
57290,0
57297,0
57334,0
57338,1
57345,0
57348,1
57395,1
57404,1
57434,0
57468,0
57480,1
57515,0
57555,0
57560,1
57561,1
57574,1
57587,1
57653,0
57722,0
57723,1
57736,0
57755,1
57804,0
57843,1
57845,1
57867,0
57895,1
57958,1
57969,1
57982,1
57988,1
58033,0
58052,1
58121,0
58126,1
58153,1
58192,1
58204,1
58229,1
58232,1
58262,1
58271,1
58275,1
58281,1
58283,0
58327,1
58337,1
58400,0
58403,1
58442,1
58451,0
58506,1
58540,1
58554,1
58571,1
58573,1
58602,0
58617,1
58643,1
58679,1
58685,1
58704,1
58725,0
58751,1
58779,0
58802,0
58836,1
58872,0
58901,1
58911,1
58949,1
58960,1
58981,1
58997,1
59014,0
59028,1
59038,1
59073,0
59087,0
59097,1
59136,1
59158,1
59171,0
59233,1
59264,0
59281,1
59283,0
59284,1
59287,0
59288,0
59298,0
59307,1
59316,1
59317,1
59439,1
59448,0
59464,1
59491,1
59508,1
59510,1
59560,0
59633,0
59656,1
59657,0
59675,1
59691,1
59712,0
59766,1
59774,1
59801,0
59815,1
59840,1
59846,0
59877,1
59879,1
59894,1
59924,1
59930,0
60028,0
60050,1
60053,1
60067,1
60079,1
60100,1
60188,0
60213,1
60232,0
60236,0
60239,0
60243,1
60248,1
60258,1
60272,0
60274,0
60350,1
60363,1
60376,1
60386,1
60390,0
60399,1
60403,0
60407,1
60425,0
60458,0
60460,1
60464,1
60489,1
60516,1
60528,1
60604,0
60626,1
60642,1
60649,1
60665,0
60700,0
60796,0
60798,0
60810,1
60843,0
60865,1
60877,1
60921,1
60964,0
60977,1
60983,0
61031,1
61035,1
61047,1
61086,0
61099,1
61107,0
61136,0
61160,1
61205,1
61209,0
61210,0
61214,1
61233,0
61255,0
61265,1
61287,0
61299,0
61308,1
61325,1
61335,0
61341,1
61411,1
61437,1
61443,0
61467,1
61472,1
61474,0
61518,0
61550,0
61571,1
61574,1
61601,1
61622,1
61629,1
61640,1
61648,1
61674,1
61685,0
61741,1
61747,0
61760,0
61801,0
61850,1
61882,1
61891,1
61894,1
61905,0
61915,0
61923,1
61926,1
61946,1
61993,1
62016,0
62020,0
62038,1
62041,0
62043,1
62044,0
62051,1
62079,0
62094,0
62126,1
62136,1
62204,1
62206,0
62218,0
62267,0
62279,1
62294,1
62299,1
62355,1
62377,0
62422,1
62428,1
62446,1
62485,0
62496,1
62528,1
62538,1
62564,0
62567,0
62580,1
62588,0
62605,0
62652,0
62709,1
62786,1
62848,1
62849,0
62855,0
62871,0
62953,1
62963,1
62973,0
62979,0
62983,1
62991,1
63004,1
63007,0
63009,0
63041,1
63051,0
63061,1
63062,1
63084,1
63119,1
63159,1
63177,0
63192,1
63219,1
63238,0
63270,0
63315,0
63346,1
63406,1
63420,1
63449,0
63462,1
63473,0
63488,0
63505,1
63509,1
63523,0
63561,1
63588,0
63607,1
63638,1
63645,0
63665,0
63674,0
63693,0
63743,1
63751,1
63800,1
63829,1
63837,0
63844,1
63846,1
63858,1
63906,1
63917,0
63918,0
63925,0
63941,0
63947,0
63954,1
63981,1
63990,1
63993,0
64004,0
64017,1
64041,0
64044,0
64102,1
64148,1
64153,0
64171,0
64183,1
64204,1
64215,1
64220,0
64228,1
64231,1
64316,1
64333,1
64363,1
64376,0
64392,1
64403,1
64414,1
64422,0
64441,1
64475,0
64479,0
64533,1
64546,0
64553,1
64579,1
64596,1
64657,0
64660,1
64680,0
64681,1
64712,1
64756,1
64759,0
64769,1
64802,1
64843,1
64889,0
64931,1
64961,1
